@relation data_res_ailerons.

@attribute attr_0 numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute attr_36 numeric
@attribute attr_37 numeric
@attribute attr_38 numeric
@attribute attr_39 numeric
@attribute target numeric

@data
204,-44,-0.16,-0.05,0.3,-0.5,-12,16,-0.011,-0.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.222222
640,9,-0.04,0.15,-0.05,-1.6,-13,1,0.005,-0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.02,-0.25
391,27,0.05,0.3,0.27,-1.5,-13,-21,0.003,-1.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.222222
-210,31,0.19,0.24,0.8,-1.2,-13,-19,0.005,0,0.019,0.019,0.019,0.02,0.02,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,-0.002,0,-0.003,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.194444
-387,20,0.31,0.09,0.88,-0.7,-13,5,0.008,-1.5,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
-365,3,0.37,-0.06,0.85,0.3,-12,3,-0.003,1.8,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.305556
-224,-15,-0.07,0.03,0.74,1.2,-11,2,-0.018,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
648,9,-0.14,0.02,-0.08,-0.7,-13,7,0.003,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.018,-0.166667
605,44,0.17,0.26,0.02,-0.8,-13,-6,0.013,-1.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.25
-70,61,0.28,0.24,0.68,0.4,-12,-22,-0.005,-0.2,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.277778
-419,53,0.17,0.05,0.95,0.8,-11,-12,-0.012,2.9,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.25
-373,10,-0.18,0.01,0.86,0.6,-11,4,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.194444
-319,3,-0.22,0.01,0.81,0.3,-12,5,-0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.001,0,0,0,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0.5,0.018,-0.166667
-100,-7,0.01,-0.07,0.57,0,-12,16,0.014,-0.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.194444
-13,-8,0.09,-0.08,0.5,0,-12,14,0.013,-0.2,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.5,0.017,-0.277778
133,5,-0.06,0.08,0.43,0.7,-11,-5,-0.013,0.1,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.02,-0.222222
-98,5,-0.22,0.11,0.65,0.1,-12,-7,0.004,0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
-177,-4,-0.03,0.05,0.7,-0.4,-12,0,0.008,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
78,-21,0.09,0.01,0.45,0.6,-11,5,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.25
118,-19,0.08,0.01,0.41,0.6,-11,5,-0.002,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.277778
131,-11,-0.17,0.08,0.43,0.5,-11,-4,-0.009,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,-0.194444
-95,-7,0.16,0.1,0.64,-0.2,-12,-6,0.009,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.02,-0.222222
-124,-13,0.24,0.06,0.65,0.7,-11,-2,-0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.25
-137,-15,0.21,0.06,0.67,0.9,-11,-2,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.5,0.019,-0.277778
-38,-23,-0.34,0.03,0.56,0.7,-11,2,-0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.194444
79,-22,-0.34,0.01,0.44,-0.5,-12,7,0.01,-0.4,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,-0.166667
252,-11,0.23,0.12,0.3,-0.8,-13,3,0.013,-0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02,-0.361111
29,-1,0.03,0.15,0.56,0.2,-12,-13,-0.026,0.8,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.333333
-191,-5,-0.45,-0.01,0.69,-0.4,-12,3,-0.016,2.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.166667
-166,-9,-0.62,0.05,0.68,-1.2,-13,1,-0.012,0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.019,0.019,0.019,0,0,-0.001,0,-0.001,0,-0.002,0,-0.001,0,0.001,0,-0.001,0,0.5,0.019,-0.111111
-269,-51,-0.22,0.13,2.06,-0.6,-14,-6,0.004,0.1,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.057,0.057,0.059,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,1.7,0.059,-0.5
17,-62,0.16,0.06,1.52,-0.9,-14,4,0.007,-0.2,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.055,-0.527778
52,-62,0.22,0.07,1.47,-0.7,-14,3,0.005,-0.2,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.051,0.051,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,0,-0.003,0,-0.004,0,0,0,0,0,1.6,0.055,-0.694444
276,-56,0.13,0.13,1.11,-0.2,-13,7,-0.016,-1.8,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.052,-0.666667
349,-44,-0.18,0.28,1.08,-0.3,-13,-4,-0.012,-1.8,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.056,-0.611111
263,-38,-0.3,0.16,1.2,-0.6,-13,-7,-0.011,0.4,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.056,0.056,0.056,0,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,1.6,0.056,-0.555556
128,-31,-0.3,0.2,1.36,-1.3,-14,-7,0.005,0.1,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.055,-0.527778
34,-29,-0.23,0.23,1.48,-1.7,-15,-8,0.005,-0.2,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.053,0.053,0.055,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,1.5,0.055,-0.638889
-6,-29,-0.18,0.01,1.45,-1.9,-15,-1,0.006,1.5,0.052,0.052,0.052,0.052,0.052,0.052,0.052,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.051,-0.388889
13,-28,0.35,0.14,1.4,-1.8,-15,-2,0.014,-0.2,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.051,-0.527778
-40,-28,0.53,0.2,1.47,-0.9,-14,-5,-0.007,-0.5,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.051,-0.5
-167,-34,0.38,0.05,1.54,0.3,-13,4,-0.006,0.3,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.048,-0.611111
-107,-42,-0.05,0.03,1.41,1,-12,6,-0.019,-0.5,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,0,-0.003,0,0,0,1.3,0.045,-0.416667
-46,-44,-0.23,-0.09,1.3,0.9,-12,8,-0.018,0.7,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.045,0.045,0.044,0.044,0.044,0.044,0.044,0,0,0,0,-0.001,0,-0.001,0,0.001,0,0,0,0,0,1.3,0.044,-0.444444
191,-37,-0.16,0.05,1.01,-0.2,-13,4,0.004,-0.2,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.044,-0.5
243,-26,-0.14,0.1,0.95,-0.6,-13,-1,-0.003,-0.1,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,1.3,0.045,-0.444444
6,-16,-0.05,0.2,1.27,-1.1,-14,-9,0.004,-0.2,0.044,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.046,-0.472222
-109,-18,0.01,0.15,1.4,-1.1,-14,-9,0.004,0.2,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,1.3,0.044,-0.416667
-5,-24,0.2,0.07,1.15,-0.7,-14,3,0.004,-0.2,0.042,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.041,-0.472222
16,-24,0.22,0.22,1.17,-0.3,-13,-4,-0.006,-1.4,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.043,-0.444444
-28,-26,0.08,0.01,1.09,0.2,-13,11,-0.006,-0.6,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,-0.388889
-170,-5,-0.11,0.17,1.25,-0.6,-13,-7,-0.001,-0.2,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,-0.333333
-303,-13,-0.08,0.05,1.37,-0.8,-14,-6,0.01,1.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036,-0.305556
-164,-29,0.23,0.01,1.13,-0.5,-13,7,0.007,-0.3,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.033,-0.416667
-69,-33,0.15,0.1,1.06,0.4,-13,-3,-0.01,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.034,0.034,0.035,0.035,0.035,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0,0,1,0.035,-0.472222
60,-34,-0.03,0.01,0.82,0.6,-12,14,-0.02,-1.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.333333
155,-3,-0.04,0.22,0.83,-0.9,-14,-14,0.007,0.2,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036,-0.388889
-38,-1,0.04,0.26,1.04,-0.9,-14,-14,-0.005,-0.4,0.032,0.035,0.035,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,-0.004,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,1,0.036,-0.361111
-255,-6,-0.01,-0.08,1.17,-0.9,-14,2,0.001,3.2,0.031,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,-0.277778
-89,-15,0.18,0.02,0.95,-0.8,-14,8,0.012,-0.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,-0.388889
-31,-16,0.27,0,0.88,-0.6,-13,7,0.01,0,0.031,0.031,0.031,0.031,0.031,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,-0.333333
-10,-16,-0.05,0.07,0.87,1.3,-12,-2,-0.006,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,-0.388889
9,-17,-0.38,0.07,0.82,0.4,-13,1,-0.008,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.277778
2,-16,-0.43,0.13,0.86,-0.7,-14,-6,0.01,-0.4,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.9,0.03,-0.25
-25,-17,-0.3,0.12,0.86,-1,-14,-2,0.013,-0.2,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,0,0.8,0.03,-0.222222
21,-18,0.13,0.01,0.74,-1.3,-14,12,0.017,-0.4,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.333333
82,-7,0.24,0.11,0.73,0.4,-13,-4,-0.006,-0.2,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,-0.388889
-195,-8,-0.12,-0.05,1.02,0.7,-12,-9,-0.016,1.9,0.027,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.027,0.001,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.8,0.027,-0.277778
12,-13,-0.08,0.08,0.76,-0.3,-13,1,0.008,-0.3,0.028,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,-0.333333
-78,-14,-0.08,0.12,0.86,-0.5,-13,-4,-0.003,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.305556
-120,-16,-0.1,0.12,0.9,-0.6,-13,-5,-0.003,-0.1,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.8,0.028,-0.277778
-56,-21,0.08,0.06,0.8,-0.7,-14,3,0.008,-0.2,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.416667
-131,-24,-0.17,-0.05,0.85,-0.5,-13,3,-0.018,2.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.25
11,-28,-0.2,0.03,0.69,-1.3,-14,7,0.014,-0.5,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,-0.333333
-84,-25,-0.02,0.18,0.86,-1.5,-14,-10,-0.002,0,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,-0.277778
-274,-33,0.05,0.05,1,-1.5,-14,-2,0.01,1.6,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.25
-118,-48,0.36,-0.02,0.79,-0.7,-14,8,0.006,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.333333
114,-43,-0.07,0.1,0.61,0.8,-12,-6,-0.013,0,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,-0.305556
58,-40,-0.23,0.02,0.65,0.5,-12,-4,-0.007,0.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.024,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.7,0.024,-0.25
301,-27,-0.06,0.03,0.37,-0.4,-13,5,0.009,0,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.277778
194,-14,0.07,0.03,0.46,0.5,-13,4,-0.002,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.023,-0.305556
107,-4,-0.15,0.11,0.57,0.5,-13,-5,-0.009,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.222222
113,1,-0.04,0.02,0.52,-0.2,-13,4,0.011,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.6,0.022,-0.277778
202,14,-0.03,0.17,0.47,-0.6,-14,-10,-0.001,0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.25
-38,17,0.06,0.17,0.69,-0.6,-14,-9,0.006,-0.3,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.305556
-403,-3,-0.14,0.14,1.02,-0.5,-13,-7,-0.008,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0.021,0.023,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,0.6,0.023,-0.194444
76,-13,0.07,-0.07,0.48,-0.9,-14,15,0.015,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.25
297,-2,0.35,0.08,0.35,-0.2,-13,-8,0.003,1.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.023,0.023,0.023,0.023,0.022,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0.6,0.022,-0.277778
140,6,0.32,0.18,0.53,0.4,-13,-15,-0.007,0.6,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,-0.305556
-266,-1,-0.05,0.12,0.86,1,-12,-3,-0.014,-0.8,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.222222
-335,-12,-0.21,-0.07,0.89,0.6,-12,3,0.005,2.3,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.02,-0.194444
-197,-24,0.01,-0.03,0.72,0.4,-13,15,0.011,-1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.222222
-124,-26,0.08,-0.06,0.66,0.4,-13,11,0.011,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,-0.25
-51,-27,0.14,-0.06,0.59,0.5,-13,13,0.01,0.1,0.02,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,-0.277778
83,-14,-0.24,0.12,0.53,0.5,-12,-6,-0.008,-0.3,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.222222
-43,-14,-0.19,0.1,0.64,-0.5,-13,-3,0.007,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.021,-0.194444
210,-7,0.26,0.11,0.38,-0.4,-13,4,0.011,-0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,-0.305556
176,-2,0.39,0.19,0.44,0.2,-13,-4,0.001,-0.9,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,-0.361111
